taxa,empP,circa_p,people,day1_9,day1_13,day1_17,day1_21,day2_9,day2_13,day2_17,day2_21,sum,number_exist,p,group1,group2,group3,group4
Streptococcus.sp..NPS.308,0.125069836,0.077725835,P23,0.019455205,0,0.003600999,0.005492687,0.006948283,0.001488049,0.004889918,0.007340507,0.049215648,7,0.068931069,P23,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..NPS.308,0.125069836,0.046036565,P19,0.00155578,0.000375522,0.000147101,0.000408543,0.003886476,0.002216843,0.000211964,6.47E-05,0.008866929,8,0.046036565,P19,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..NPS.308,0.008991009,0.034898777,P22,0.005066878,0.011962142,0.015898841,0.034720267,0.005408564,0.006180873,0.011890516,0.016470272,0.107598353,8,0.034898777,P22,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..NPS.308,0.034965035,0.029412092,P08,0.014861083,0.001463171,0.000896712,0.006833605,0.006144109,0.002449004,0.00020028,0.019324532,0.052172496,8,0.029412092,P08,Streptococcus.sp..NPS.308,set1,Streptococcus
Streptococcus.sp..NPS.308,0.37962038,0.024401957,P24,0.003470256,0.002914276,0.000401439,0.000231267,0.004234901,7.94E-05,0.000433807,0.001236343,0.013001689,8,0.024401957,P24,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..NPS.308,0.350649351,0.017588957,P06,0.013185792,0,0.001352048,0,0.015734834,0,0.002244718,0.000237318,0.03275471,5,0.017588957,P06,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..NPS.308,0.034965035,0.124915976,P07,0.000256285,7.87E-05,0.000854595,0.007758754,0.000197748,0.000115058,0.004978026,0.000992525,0.015231691,8,0.013986014,P07,Streptococcus.sp..NPS.308,set1,Streptococcus
Streptococcus.sp..NPS.308,0.060939061,0.012390871,P20,0.017636716,0.002839833,0.003942624,0.016290594,0.038996436,0.00328543,0.005924048,0.02472658,0.113642261,8,0.012390871,P20,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..NPS.308,0.060939061,0.010685714,P26,0.025626005,0.003229735,0.00120979,0.005908374,0.03840596,0.006436798,0.004652898,0.02366491,0.10913447,8,0.010685714,P26,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..NPS.308,0.125069836,0.020286054,P14,0.003934647,0.002972307,0.004651237,0.041514015,0.006192503,0.008200662,0.000159248,0.02773388,0.095358499,8,0.008991009,P14,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..NPS.308,0.125069836,0.008785172,P17,0.07721568,0.02898412,0.05207643,0.16174979,0.06093349,0.06235033,0.01314699,0.16231994,0.61877677,8,0.008785172,P17,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..NPS.308,0.350649351,0.007144935,P13,0.001953542,0.002153957,0.00052861,0.03162899,0.001698425,0.002586412,0.001554627,0.028709954,0.070814517,8,0.007144935,P13,Streptococcus.sp..NPS.308,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.076767858,0.330503563,P07,0.003394755,0.001025957,0.003967702,0.034178749,0.002459058,0.001671679,0.086457906,0.007547124,0.14070293,8,0.076767858,P07,Streptococcus.sp..oral.taxon.061,set1,Streptococcus
Streptococcus.sp..oral.taxon.061,0.216783217,0.062995586,P14,0.058557936,0.057673354,0.098555715,1.942963071,0.084895939,0.229525195,0.001695888,0.693781593,3.167648691,8,0.062995586,P14,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.060939061,0.104752477,P23,0.72691581,0.02797117,0.07820188,0.06069119,0.17236183,0.01631603,0.02940681,0.03122449,1.14308921,8,0.060939061,P23,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.137862138,0.053430508,P16,0.1072112,0.0254503,0.04060531,0.00327539,0.19487109,0.17711958,0.01976774,0.03423544,0.60253605,8,0.053430508,P16,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.060939061,0.047390739,P20,0.36511517,0.0419043,0.08299461,0.1428942,0.90270165,0.06624709,0.14734736,0.28690073,2.03610511,8,0.047390739,P20,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.060939061,0.059347489,P19,0.014034465,0.001045767,0.000681362,0.002069399,0.04443152,0.006612993,0.002974149,0.000342816,0.072192471,8,0.027972028,P19,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.216783217,0.027764119,P06,1.437969659,0.006047476,0.04156367,0.067753291,0.967764848,0.001613299,0.293488085,0.011281573,2.827481901,8,0.027764119,P06,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.034965035,0.026461403,P08,0.30851431,0.06336107,0.01287466,0.17332017,0.15128957,0.04859586,0.00273228,0.46341915,1.22410707,8,0.026461403,P08,Streptococcus.sp..oral.taxon.061,set1,Streptococcus
Streptococcus.sp..oral.taxon.061,0.216783217,0.022937667,P21,0.28084986,0.008321771,0.044513801,0.016840359,0.368197076,0.006154982,0.066583527,0.027083636,0.818545012,8,0.022937667,P21,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.125069836,0.020619554,P18,0.1837136,0.03329529,0.04466881,0.0286068,0.30757305,0.01512833,0.03173363,0.05024701,0.69496652,8,0.020619554,P18,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.230769231,0.019059134,P24,0.02300848,0.007835251,0.002448384,0.00067016,0.038309673,0.00022342,0.00462052,0.00370484,0.080820728,8,0.019059134,P24,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.137862138,0.012118737,P13,0.02276157,0.0817924,0.02391253,1.75932439,0.02262591,0.08991795,0.03151043,1.20970134,3.24154652,8,0.012118737,P13,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.061,0.060939061,0.034667689,P26,0.85061649,0.09781481,0.0344463,0.10853608,1.69971491,0.17412423,0.07585707,1.2300507,4.27116059,8,0.001998002,P26,Streptococcus.sp..oral.taxon.061,set2,Streptococcus
Streptococcus.sp..oral.taxon.064,0.076767858,0.06825487,P08,0.074453787,0.004501408,0.003087784,0.013501888,0.015333093,0.004651465,0.000385645,0.036065957,0.151981027,8,0.06825487,P08,Streptococcus.sp..oral.taxon.064,set1,Streptococcus
Streptococcus.sp..oral.taxon.064,0.038961039,0.218695016,P05,0,0,0.004214044,0.002089845,0.000885995,0,0.000898128,0.000925633,0.009013645,5,0.038961039,P05,Streptococcus.sp..oral.taxon.064,set1,Streptococcus
Streptococcus.sp..oral.taxon.064,0.027972028,0.03477111,P19,0.014423369,0.002151335,0.00103927,0.001556765,0.037681877,0.008889477,0.001108507,0.000246324,0.067096924,8,0.03477111,P19,Streptococcus.sp..oral.taxon.064,set2,Streptococcus
Streptococcus.sp..oral.taxon.064,0.060939061,0.026267271,P22,0.003419384,0.004420307,0.00617387,0.01685927,0.004900628,0.003329105,0.012698258,0.009682553,0.061483375,8,0.026267271,P22,Streptococcus.sp..oral.taxon.064,set2,Streptococcus
Streptococcus.sp..oral.taxon.064,0.216783217,0.023353825,P06,0.036032078,0,0,0,0.074103744,0,0.001715622,0.000685304,0.112536748,4,0.023353825,P06,Streptococcus.sp..oral.taxon.064,set2,Streptococcus
Streptococcus.sp..oral.taxon.064,0.060939061,0.011697732,P20,0.053597693,0.004928613,0.008631493,0.030293559,0.102128642,0.005318566,0.012717346,0.062923526,0.280539438,8,0.011697732,P20,Streptococcus.sp..oral.taxon.064,set2,Streptococcus
Streptococcus.sp..oral.taxon.064,0.350649351,0.011645086,P24,0.018819177,0.010516893,0.001458331,0.000808635,0.024778097,0.000281815,0.001452185,0.008858933,0.066974066,8,0.011645086,P24,Streptococcus.sp..oral.taxon.064,set2,Streptococcus
Streptococcus.sp..oral.taxon.064,0.125069836,0.011147364,P14,0.015267178,0.006973693,0.016517993,0.069934994,0.02374039,0.020487453,0.000525351,0.088660273,0.242107325,8,0.011147364,P14,Streptococcus.sp..oral.taxon.064,set2,Streptococcus
Streptococcus.sp..oral.taxon.064,0.216783217,0.010782258,P13,0.014382922,0.009717714,0.00062937,0.134221971,0.006131371,0.011419191,0.005551131,0.190471465,0.372525135,8,0.010782258,P13,Streptococcus.sp..oral.taxon.064,set2,Streptococcus
Streptococcus.sp..oral.taxon.064,0.125069836,0.004442524,P26,0.106573251,0.010086196,0.005419104,0.026120899,0.100692629,0.032953124,0.01958546,0.074087762,0.375518425,8,0.004442524,P26,Streptococcus.sp..oral.taxon.064,set2,Streptococcus
Streptococcus.sp..oral.taxon.064,0.027972028,0.001123379,P23,0.046359807,0,0.019682858,0.052868277,0.041163554,0.009430791,0.029315535,0.071272557,0.270093379,7,0.001123379,P23,Streptococcus.sp..oral.taxon.064,set2,Streptococcus
Streptococcus.sp..VT.162,0.156251964,0.18778727,P05,6.68E-05,5.44E-05,0.005222184,0.002662942,0.00057198,1.35E-05,0.002121798,0.000548735,0.011262339,8,0.156251964,P05,Streptococcus.sp..VT.162,set1,Streptococcus
Streptococcus.sp..VT.162,0.125069836,0.061119005,P19,0.00543732,0.000656905,0.000310842,0.001830289,0.015541829,0.007824632,0.00047675,0.00015304,0.032231607,8,0.061119005,P19,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.sp..VT.162,0.125069836,0.057455898,P20,0.033542691,0.009022366,0.013254654,0.028233023,0.105671598,0.015966298,0.015872416,0.057432312,0.278995358,8,0.057455898,P20,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.sp..VT.162,0.350649351,0.053987667,P17,0.02914072,0.006077361,0.02072191,0.031127525,0.01780463,0.019933021,0.004269317,0.027864218,0.156938702,8,0.053987667,P17,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.sp..VT.162,0.216783217,0.040947533,P22,0.002324215,0.00280858,0.002991414,0.010863922,0.003111902,0.002962304,0.006181418,0.005807575,0.03705133,8,0.040947533,P22,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.sp..VT.162,0.083916084,0.061638371,P11,0,0,0.000406201,0.003666629,0,0,0.005273621,0.002477342,0.011823793,4,0.038961039,P11,Streptococcus.sp..VT.162,set1,Streptococcus
Streptococcus.sp..VT.162,0.060939061,0.036957332,P23,0.030086849,0,0.003996778,0.010451011,0.013788089,0.00287332,0.008602995,0.013525642,0.083324684,7,0.036957332,P23,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.sp..VT.162,0.076767858,0.036256916,P08,0.046439313,0.003019704,0.001810103,0.015706276,0.013932758,0.005552045,0.000464399,0.042873066,0.129797664,8,0.036256916,P08,Streptococcus.sp..VT.162,set1,Streptococcus
Streptococcus.sp..VT.162,0.038961039,0.113807786,P07,0,0,0.000928764,0.008233404,0.00010849,0.000117668,0.003688723,0.001021036,0.014098085,6,0.034965035,P07,Streptococcus.sp..VT.162,set1,Streptococcus
Streptococcus.sp..VT.162,0.027972028,0.01533686,P14,0.008890395,0.006294046,0.006894079,0.066701387,0.018724238,0.017252346,0.000329588,0.056197201,0.18128328,8,0.01533686,P14,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.sp..VT.162,0.216783217,0.009443355,P13,0.003167837,0.00410831,0.000405189,0.045921309,0.003765305,0.003495888,0.00185137,0.060661867,0.123377075,8,0.009443355,P13,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.sp..VT.162,0.125069836,0.072647927,P06,0.036345644,0,0.002889895,0.004573526,0.079506735,0.000432502,0.020104908,0.003137029,0.146990239,7,0.008991009,P06,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.sp..VT.162,0.508491508,0.006588177,P24,0.015486386,0.004576404,0.000921502,0.000489315,0.015436726,0.000251343,0.001641577,0.006517842,0.045321095,8,0.006588177,P24,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.sp..VT.162,0.060939061,0.001960002,P26,0.040242444,0.006126613,0.002524231,0.011976446,0.044248244,0.012697604,0.007610638,0.027171759,0.152597979,8,0.001960002,P26,Streptococcus.sp..VT.162,set2,Streptococcus
Streptococcus.suis,0.156251964,0.213484438,P05,1.67E-05,5.99E-05,0.000688766,0.000289874,6.92E-05,2.84E-06,0.000199238,0.000103888,0.001430406,8,0.156251964,P05,Streptococcus.suis,set1,Streptococcus
Streptococcus.suis,0.034965035,0.123321451,P07,9.12E-05,2.45E-05,0.000355071,0.003390924,5.25E-05,2.52E-05,0.000886641,0.000408591,0.005234627,8,0.123321451,P07,Streptococcus.suis,set1,Streptococcus
Streptococcus.suis,0.230769231,0.096496758,P27,0.005038735,0,0.003203203,0.000198923,0.005377215,0.001781492,0.001043464,0.000845166,0.017488198,7,0.096496758,P27,Streptococcus.suis,set2,Streptococcus
Streptococcus.suis,0.216783217,0.089819616,P19,0.000136483,0,1.39E-05,0.000134,0.000507288,0.000128517,3.08E-05,7.50E-06,0.000958488,7,0.089819616,P19,Streptococcus.suis,set2,Streptococcus
Streptococcus.suis,0.125069836,0.053035907,P20,0.00305272,0.000821885,0.000853482,0.002036323,0.006725703,0.001231468,0.001636583,0.007207342,0.023565506,8,0.053035907,P20,Streptococcus.suis,set2,Streptococcus
Streptococcus.suis,0.034965035,0.066431901,P08,0.001781878,0.000574435,0.000327816,0.00154307,0.001049299,0.000642385,4.84E-05,0.005128958,0.011096241,8,0.034965035,P08,Streptococcus.suis,set1,Streptococcus
Streptococcus.suis,0.230769231,0.029231246,P17,0.00609698,0,0,0.001757453,0.003921587,0.00302508,0.000805699,0.004966502,0.020573301,6,0.029231246,P17,Streptococcus.suis,set2,Streptococcus
Streptococcus.suis,0.125069836,0.028083548,P14,0.000454958,0.000381457,0.00056192,0.005809417,0.000782952,0.001048403,1.85E-05,0.003355419,0.012413026,8,0.028083548,P14,Streptococcus.suis,set2,Streptococcus
Streptococcus.suis,0.125069836,0.052756271,P26,0.003560874,0.000779288,0.000192807,0.000907774,0.004716681,0.001022909,0.000596147,0.006634014,0.018410494,8,0.027972028,P26,Streptococcus.suis,set2,Streptococcus
Streptococcus.suis,0.350649351,0.01832862,P24,0.000634451,0.000125683,3.77E-05,2.14E-05,0.001184532,1.18E-05,7.00E-05,0.000167908,0.002253474,8,0.01832862,P24,Streptococcus.suis,set2,Streptococcus
Streptococcus.suis,0.125069836,0.013810688,P23,0.00566297,0.00207648,0.001521782,0.004064777,0.004822037,0.001233381,0.003852368,0.005081465,0.02831526,8,0.013810688,P23,Streptococcus.suis,set2,Streptococcus
Streptococcus.suis,0.508491508,0.009167387,P13,0.000276817,0.000461073,8.01E-05,0.005583732,0.000264003,0.000557635,0.000169625,0.006399836,0.013792821,8,0.009167387,P13,Streptococcus.suis,set2,Streptococcus
TM7.phylum.sp..oral.taxon.952,0.125069836,0.141220509,P15,0.00309622,0.000988837,0.002604938,0.003017568,0.00869164,0.000410006,0.000990498,0,0.019799707,7,0.125069836,P15,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.125069836,0.138117834,P21,0.034176313,0.00138759,0.002392622,0.003012236,0.063914799,0.001759906,0.031541196,0.007718626,0.145903288,8,0.125069836,P21,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.350649351,0.111726521,P25,0.009791521,0.000358016,0.004822888,0.002334995,0.008262324,0.003062127,0.003715058,0.000139797,0.032486726,8,0.111726521,P25,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.301698302,0.104343979,P09,0.000663603,2.02E-05,0.000353418,0.0084185,0.00365444,0.001788618,0.001367883,0.002383081,0.018649743,8,0.104343979,P09,TM7.phylum.sp..oral.taxon.952,set1,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.654345654,0.086974469,P22,0.001533284,0.000669165,0.000726967,0.001864065,0.001243701,0.000473165,0.00042639,0.000455825,0.007392562,8,0.086974469,P22,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.350649351,0.081881158,P17,0.053941523,0.002761181,0.01280567,0.005186532,0.019482834,0.008892985,0.002382139,0.013369391,0.118822255,8,0.081881158,P17,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.060939061,0.104453247,P19,0.002107746,0.000350241,0.00029868,0.00077868,0.009170759,0.001507802,0.000958472,7.69E-05,0.01524928,8,0.068931069,P19,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.350649351,0.044653807,P18,0.006054025,0,0,0,0.016636012,0.000162433,0.000752126,0.001738758,0.025343354,5,0.044653807,P18,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.060939061,0.039630004,P20,0.028671623,0.004714492,0.004645632,0.005127963,0.012473626,0.000873236,0.002092236,0.006495867,0.065094675,8,0.039630004,P20,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.230769231,0.036419258,P13,0.000366777,0.001416108,0.00019071,0.069493044,0,0.001023279,0.000883279,0.028068921,0.101442118,7,0.036419258,P13,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.060939061,0.011749919,P23,0.015303802,0.002483846,0.00170016,0,0.009123334,0.001365857,0,0,0.029976999,5,0.011749919,P23,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
TM7.phylum.sp..oral.taxon.952,0.216783217,0.004888706,P24,0.007401932,0.001367861,0.000756455,0.000247827,0.009425169,0.000202579,3.33E-05,0.001082402,0.020517525,8,0.004888706,P24,TM7.phylum.sp..oral.taxon.952,set2,unclassified Candidatus Saccharibacteria
Treponema.brennaborense,0.37962038,0.103776312,P21,0.000808141,8.47E-05,0,0,0.001362925,0.000243411,0.000617859,0.00075492,0.003871956,6,0.103776312,P21,Treponema.brennaborense,set2,Treponema
Treponema.brennaborense,0.068931069,0.036165293,P23,0.002366111,0.00304262,0.000961567,0.006053364,0.005028154,0.000527612,0.004183828,0.006564515,0.028727771,8,0.001998002,P23,Treponema.brennaborense,set2,Treponema
uncultured.phage,0.508491508,0.129370631,P22,0.000108523,6.40E-05,0.000108069,0.00020589,0.000103804,3.81E-05,0,7.07E-05,0.000699086,7,0.129370631,P22,uncultured.phage,set2,uncultured.phage
uncultured.phage,0.137862138,0.089306471,P25,0.001970376,3.95E-05,0.000652109,0.000372853,0.00196685,0.000697865,0.001054067,0,0.00675362,7,0.089306471,P25,uncultured.phage,set2,uncultured.phage
uncultured.phage,0.216783217,0.070010392,P21,0.004651899,4.12E-05,0,0.000150887,0.012324195,0.000123354,0.002195666,0.000273646,0.019760847,7,0.070010392,P21,uncultured.phage,set2,uncultured.phage
Veillonella.atypica,0.125069836,0.145091462,P15,0.069470903,0.008660424,0.05958573,0.057678668,0.107872861,0.000508602,0.011049678,0.000716205,0.315543071,8,0.125069836,P15,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.350649351,0.096239867,P23,0.483262905,0.009971423,0.020452115,0.012860098,0.114475774,0.00488213,0.02985834,0.017003334,0.692766119,8,0.096239867,P23,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.37962038,0.076039693,P27,0.129972807,7.48E-05,0.046210198,0.000317909,0.068152576,0.028333974,0.006349302,0.002731005,0.282142571,8,0.076039693,P27,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.508491508,0.075818028,P17,0.925887273,0.004771321,0.122779315,0.022310129,0.301401595,0.028557633,0.017378575,0.024958933,1.448044774,8,0.075818028,P17,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.060939061,0.059232059,P18,0.090070725,0.00512564,0.004555423,0.005254106,0.285070177,0.003671525,0.015811963,0.033708254,0.443267813,8,0.059232059,P18,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.125069836,0.055313902,P24,0.2012586,0.02543798,0.0075386,0.014253351,0.66901408,0.001377886,0.000559547,0.013748284,0.933188328,8,0.055313902,P24,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.137862138,0.049711388,P13,0.000439138,0.010969387,0.000909614,0.413430922,0.000271527,0.001831281,0.000641554,0.141568894,0.570062317,8,0.049711388,P13,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.125069836,0.039853128,P22,0.024169792,0.007562273,0.010254471,0.022739135,0.024848236,0.004055408,0.00559953,0.004784968,0.104013813,8,0.039853128,P22,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.030969031,0.139415497,P16,0.952036907,0.005232707,0.00862701,0.000386881,0.098707807,0.046333904,0.005031549,0.00466622,1.121022985,8,0.030969031,P16,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.216783217,0.026176518,P26,0.31045738,0.021821039,0.006549332,0.014430794,0.359579636,0.031355121,0.010625528,0.370861216,1.125680046,8,0.026176518,P26,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.125069836,0.017808209,P06,1.413990439,0.010458053,0.079655006,0.123728129,0.882171463,0.002236777,0.104709104,0.015115328,2.632064299,8,0.017808209,P06,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.182817183,0.095970177,P09,0.008238721,6.09E-05,0.001593602,0.029154404,0.038708384,0.006863154,0.01110813,0.011859903,0.107587198,8,0.013986014,P09,Veillonella.atypica,set1,Veillonella
Veillonella.atypica,0.216783217,0.012576629,P21,0.533907179,0.003426919,0.013109352,0.012810199,0.74236644,0.009525209,0.074580995,0.021266546,1.410992839,8,0.012576629,P21,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.216783217,0.011556091,P14,0.009585878,0.009400503,0.007209479,0.24547789,0.004595843,0.022568711,0.000161622,0.182742701,0.481742627,8,0.011556091,P14,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.216783217,0.009748414,P20,0.086285614,0.003503291,0.007211861,0.00131664,0.115793806,0.003476285,0.008722145,0.022930676,0.249240318,8,0.009748414,P20,Veillonella.atypica,set2,Veillonella
Veillonella.atypica,0.013986014,0.006883118,P08,0.106368193,0.009767538,0.008961112,0.034443597,0.180013605,0.013081498,0.000820593,0.094030942,0.447487078,8,0.006883118,P08,Veillonella.atypica,set1,Veillonella
